id,team,player,pos,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
400899422,bos,isaiah-thomas,PG,35,10-15,3-7,2-6,0,3,3,4,2,0,5,2,-6,25
400899422,bos,jonas-jerebko,F,10,1-3,1-1,1-2,0,1,1,0,0,0,0,2,-2,4
400899422,bos,tyler-zeller,C,20,3-9,0-0,0-1,1,4,5,1,0,2,1,3,+2,6
400899422,bos,terry-rozier,PG,23,3-7,2-5,0-0,0,4,4,4,2,0,0,1,+0,8
400899422,bos,jaylen-brown,SG,20,4-7,0-1,0-0,0,1,1,1,0,0,1,3,-6,8
400899422,bos,gerald-green,G,10,1-4,0-2,0-0,0,2,2,0,0,1,0,0,+8,2
400899422,chi,taj-gibson,F,28,8-13,0-0,2-2,2,8,10,1,0,0,2,2,+11,18
400899422,chi,jimmy-butler,SF,37,6-17,4-6,8-12,3,4,7,3,2,0,0,2,+8,24
400899422,chi,robin-lopez,C,27,3-8,0-0,2-4,6,2,8,1,0,0,1,2,+5,8
400899422,chi,rajon-rondo,PG,33,1-9,1-2,1-2,0,6,6,9,2,0,2,1,+3,4
400899422,chi,dwyane-wade,G,32,7-18,4-6,4-4,2,4,6,5,0,1,3,4,+15,22
400899422,chi,cristiano-felicio,PF,8,1-2,0-0,2-2,0,0,0,0,0,0,0,2,-7,4
400899422,chi,nikola-mirotic,F,29,6-11,1-6,2-2,2,7,9,1,0,0,3,3,-1,15
400899422,chi,doug-mcdermott,SF,22,2-5,0-1,1-2,0,1,1,1,0,0,1,2,-5,5
400899422,chi,michael-carter-williams,PG,17,2-6,1-1,0-0,3,3,6,3,0,0,0,3,+3,5
400899422,chi,isaiah-canaan,G,7,0-3,0-3,0-0,0,2,2,1,1,0,0,0,-2,0
400899477,bos,amir-johnson,F,21,1-4,0-1,0-0,1,4,5,1,0,0,1,4,+15,2
400899477,bos,jae-crowder,SF,34,3-9,3-7,0-0,0,9,9,4,3,3,3,5,+10,9
400899477,bos,al-horford,C,31,6-10,1-1,1-2,0,4,4,3,0,2,1,2,+10,14
400899477,bos,avery-bradley,PG,36,11-19,8-11,1-2,1,10,11,4,1,0,1,4,+11,31
400899477,bos,isaiah-thomas,PG,35,9-20,2-7,4-7,0,1,1,7,0,0,2,2,+14,24
400899477,bos,jonas-jerebko,F,19,1-1,1-1,0-0,0,2,2,1,0,0,2,3,-5,3
400899477,bos,jordan-mickey,F,8,1-3,0-0,1-2,1,1,2,1,0,0,0,0,-5,3
400899477,bos,tyler-zeller,C,12,1-1,0-0,0-0,0,4,4,1,0,1,0,3,-3,2
400899477,bos,terry-rozier,PG,21,2-4,0-1,1-1,0,3,3,2,0,0,2,1,-10,5
400899477,bos,jaylen-brown,SG,13,3-6,0-0,1-1,1,0,1,0,0,0,0,1,-1,7
400899477,bos,gerald-green,G,11,1-4,0-2,2-2,0,0,0,1,0,0,1,1,-6,4
400899477,cha,cody-zeller,PF,21,2-4,0-0,3-6,1,8,9,1,0,2,1,3,-13,7
400899477,cha,marvin-williams,F,30,3-10,2-9,1-2,0,3,3,1,0,1,0,2,-11,9
400899477,cha,michael-kidd-gilchrist,F,25,2-5,0-0,3-4,1,3,4,0,1,0,0,1,-11,7
400899477,cha,nicolas-batum,SF,33,3-10,1-5,5-6,0,4,4,6,0,2,1,2,-7,12
400899477,cha,kemba-walker,PG,36,10-16,4-8,5-6,0,2,2,3,3,0,4,2,-18,29
400899477,cha,spencer-hawes,PF,20,3-9,0-0,0-0,3,2,5,4,1,1,1,0,+5,6
400899477,cha,frank-kaminsky,PF,24,4-8,1-2,2-2,1,3,4,3,0,0,1,2,+7,11
400899477,cha,jeremy-lamb,SG,9,2-7,0-4,1-2,0,3,3,0,1,0,0,0,+10,5
400899477,cha,marco-belinelli,G,23,1-6,0-3,3-3,0,1,1,1,1,0,0,2,+5,5
400899477,cha,ramon-sessions,G,18,2-4,1-1,2-2,0,3,3,3,1,0,0,3,+3,7
400899511,chi,taj-gibson,F,26,3-12,0-0,2-3,5,4,9,3,2,2,4,2,-8,8
400899511,chi,jimmy-butler,SF,36,8-21,2-5,5-5,2,7,9,2,0,0,2,5,-6,23
400899511,chi,robin-lopez,C,14,3-6,0-0,2-4,3,2,5,0,0,2,2,1,-14,8
400899511,chi,rajon-rondo,PG,34,6-11,0-2,0-0,2,7,9,5,1,1,4,3,-11,12
400899511,chi,dwyane-wade,G,35,5-13,0-3,5-6,0,1,1,4,2,0,0,0,-10,15
400899511,chi,bobby-portis,PF,11,2-2,0-0,0-0,3,4,7,0,0,1,1,2,+7,4
400899511,chi,cristiano-felicio,PF,10,0-1,0-0,0-0,0,1,1,0,1,0,1,2,-5,0
400899511,chi,nikola-mirotic,F,35,3-6,3-6,8-11,0,6,6,1,0,1,2,1,+6,17
400899511,chi,denzel-valentine,SG,7,1-2,1-1,0-0,0,0,0,0,0,0,1,0,-3,3
400899511,chi,isaiah-canaan,G,19,1-4,1-3,1-2,0,0,0,3,1,0,1,2,-1,4
400899511,chi,jerian-grant,G,13,3-3,0-0,0-0,0,2,2,3,0,0,1,1,+10,6
400899511,bos,amir-johnson,F,30,9-11,4-4,1-2,1,5,6,3,3,2,0,2,+8,23
400899511,bos,jae-crowder,SF,14,4-6,2-2,0-0,0,5,5,1,0,0,1,1,+6,10
400899511,bos,tyler-zeller,C,25,5-11,0-0,1-2,3,1,4,0,1,0,0,3,+10,11
400899511,bos,avery-bradley,PG,39,6-15,1-7,0-0,2,3,5,4,0,0,1,4,+2,13
400899511,bos,isaiah-thomas,PG,36,8-18,4-7,3-4,1,1,2,10,3,1,3,3,+6,23
400899511,bos,jonas-jerebko,F,22,2-5,0-0,2-2,1,5,6,2,1,0,0,4,-4,6
400899511,bos,jordan-mickey,F,6,0-1,0-0,0-0,0,0,0,0,0,0,1,0,-2,0
400899511,bos,marcus-smart,PG,34,2-8,1-6,2-4,0,5,5,5,1,1,6,1,+5,7
400899511,bos,terry-rozier,PG,13,3-6,1-2,0-1,0,2,2,0,0,0,0,1,-2,7
400899511,bos,jaylen-brown,SG,8,1-3,1-2,0-0,1,1,2,0,1,0,0,4,+0,3
400899511,bos,gerald-green,G,14,1-3,0-2,2-2,1,0,1,3,0,0,0,1,+6,4
400899511,bos,james-young,G,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,+0,0
400899518,bos,amir-johnson,F,26,1-5,0-2,1-1,2,2,4,5,0,2,1,3,+3,3
400899518,bos,tyler-zeller,C,28,5-8,0-0,1-2,3,7,10,6,0,2,0,3,-8,11
400899518,bos,avery-bradley,PG,39,11-20,2-6,2-2,1,9,10,2,1,0,3,2,-3,26
400899518,bos,isaiah-thomas,PG,34,8-19,0-6,14-14,0,3,3,6,0,0,3,3,-8,30
400899518,bos,jaylen-brown,SG,35,8-16,3-6,0-1,3,2,5,2,3,1,1,4,+15,19
400899518,bos,jonas-jerebko,F,13,2-6,0-0,0-0,1,0,1,0,0,0,0,2,-14,4
400899518,bos,jordan-mickey,F,10,1-2,0-0,0-0,0,1,1,0,0,0,0,4,-8,2
400899518,bos,marcus-smart,PG,28,5-9,3-6,1-2,0,2,2,2,0,1,0,4,-22,14
400899518,bos,terry-rozier,PG,16,3-5,1-2,0-0,0,3,3,2,0,0,0,2,+6,7
400899518,bos,gerald-green,G,9,2-6,2-4,0-0,0,0,0,0,0,0,0,1,-4,6
400899518,bos,james-young,G,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+8,0
400899518,cle,kevin-love,PF,33,5-15,4-8,12-13,2,6,8,0,0,0,1,0,-8,26
400899518,cle,lebron-james,SF,36,12-22,1-4,5-5,1,6,7,12,1,0,2,2,+19,30
400899518,cle,tristan-thompson,C,31,6-7,0-0,3-4,4,10,14,1,1,3,0,1,+11,15
400899518,cle,kyrie-irving,PG,34,9-18,3-8,2-3,0,4,4,6,0,0,3,3,+3,23
400899518,cle,jr-smith,G,35,1-5,1-4,0-0,0,2,2,2,3,2,0,5,+12,3
400899518,cle,richard-jefferson,F,14,1-2,0-1,0-0,0,3,3,0,0,0,0,0,-3,2
400899518,cle,channing-frye,F,15,4-7,3-3,0-0,0,1,1,0,1,1,1,2,+11,11
400899518,cle,mike-dunleavy,SG,13,0-1,0-1,3-4,0,1,1,1,0,0,0,1,-5,3
400899518,cle,james-jones,SG,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,-4,0
400899518,cle,iman-shumpert,SG,26,3-7,2-5,7-8,0,2,2,2,0,0,0,4,+7,15
400899518,cle,deandre-liggins,G,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-4,0
400899518,cle,jordan-mcrae,G,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-4,0
400899541,den,danilo-gallinari,PF,41,7-13,2-4,0-0,1,2,3,3,0,1,1,1,+19,16
400899541,den,jusuf-nurkic,C,13,1-5,0-0,2-4,1,5,6,2,1,1,2,0,+5,4
400899541,den,nikola-jokic,C,22,4-5,0-1,1-1,0,5,5,2,1,1,1,2,+6,9
400899541,den,gary-harris,SG,22,5-10,1-2,1-1,0,4,4,1,1,1,0,5,-1,12
400899541,den,emmanuel-mudiay,G,39,11-18,3-5,5-5,2,6,8,2,1,1,7,3,+18,30
400899541,den,juancho-hernangomez,PF,2,0-0,0-0,0-0,0,1,1,0,0,0,1,1,-5,0
400899541,den,wilson-chandler,F,25,8-14,2-4,4-5,0,5,5,2,1,0,1,3,+26,22
400899541,den,kenneth-faried,F,24,2-4,0-0,8-12,5,6,11,1,1,1,2,3,+7,12
400899541,den,jamal-murray,PG,13,3-7,2-4,1-1,0,1,1,0,0,0,0,0,-2,9
400899541,den,malik-beasley,SG,2,0-1,0-0,0-0,0,0,0,1,0,0,0,0,-5,0
400899541,den,jameer-nelson,G,36,3-7,1-3,2-2,0,3,3,7,1,0,2,5,+12,9
400899541,bos,amir-johnson,F,16,2-5,0-0,0-0,0,1,1,4,0,0,0,0,-7,4
400899541,bos,tyler-zeller,C,26,3-7,0-0,0-0,0,5,5,2,1,1,1,5,-11,6
400899541,bos,avery-bradley,PG,34,6-17,1-5,1-2,2,9,11,6,0,1,0,2,-14,14
400899541,bos,isaiah-thomas,PG,33,9-17,1-4,11-12,0,1,1,5,1,0,4,3,-20,30
400899541,bos,jaylen-brown,SG,21,1-7,0-3,2-2,2,1,3,4,0,1,1,3,-6,4
400899541,bos,jonas-jerebko,F,18,3-6,1-2,0-0,3,0,3,0,1,1,1,3,-20,7
400899541,bos,jordan-mickey,F,19,4-4,0-0,0-1,0,2,2,1,0,0,1,2,+3,8
400899541,bos,marcus-smart,PG,27,6-13,1-4,0-0,2,3,5,2,0,0,1,2,-7,13
400899541,bos,terry-rozier,PG,16,2-6,1-3,0-0,0,2,2,1,0,0,0,0,-4,5
400899541,bos,gerald-green,G,10,3-4,2-3,0-0,0,2,2,4,0,0,1,3,-2,8
400899541,bos,demetrius-jackson,G,11,2-3,1-1,3-4,2,1,3,2,0,0,0,0,+3,8
400899541,bos,james-young,G,9,0-1,0-0,0-0,0,1,1,0,0,0,1,1,+5,0
400899557,bos,amir-johnson,F,24,5-5,1-1,0-0,1,2,3,1,1,1,1,4,-20,11
400899557,bos,tyler-zeller,C,14,3-4,0-0,0-0,1,1,2,1,0,1,0,0,-3,6
400899557,bos,avery-bradley,PG,38,9-14,3-7,0-1,1,2,3,2,2,1,1,3,-22,21
400899557,bos,isaiah-thomas,PG,35,6-18,1-6,10-10,3,3,6,10,0,0,3,4,-19,23
400899557,bos,jaylen-brown,SG,13,1-2,0-0,1-2,0,2,2,0,1,0,2,1,-13,3
400899557,bos,jonas-jerebko,F,12,1-2,1-2,0-0,0,2,2,0,0,1,0,0,-13,3
400899557,bos,kelly-olynyk,F,26,1-6,0-3,0-0,0,6,6,1,0,0,0,1,-1,2
400899557,bos,jordan-mickey,F,8,1-2,0-0,0-0,1,1,2,0,0,0,0,0,-9,2
400899557,bos,marcus-smart,PG,36,7-18,4-9,2-5,0,3,3,1,1,0,2,3,-6,20
400899557,bos,terry-rozier,PG,14,0-4,0-1,0-2,0,1,1,3,0,0,1,0,-14,0
400899557,bos,gerald-green,G,11,0-3,0-2,0-0,0,1,1,1,0,0,1,2,+3,0
400899557,bos,demetrius-jackson,G,4,1-1,0-0,0-2,0,0,0,0,0,0,0,0,-4,2
400899557,bos,james-young,G,4,0-2,0-0,0-0,0,0,0,1,0,0,0,1,-4,0
400899557,wsh,markieff-morris,PF,17,2-6,1-1,0-0,0,6,6,1,1,0,3,3,+21,5
400899557,wsh,otto-porter-jr,SF,38,14-19,3-5,3-3,7,7,14,4,3,3,0,2,+18,34
400899557,wsh,marcin-gortat,C,32,6-9,0-0,1-2,5,4,9,2,0,2,1,4,+24,13
400899557,wsh,john-wall,PG,31,6-16,1-3,6-7,0,3,3,7,0,1,5,3,+16,19
400899557,wsh,bradley-beal,SG,11,1-8,0-1,1-2,2,2,4,1,1,0,0,1,+12,3
400899557,wsh,daniel-ochefu,PF,3,1-1,0-0,0-0,0,2,2,0,0,0,1,2,+4,2
400899557,wsh,jason-smith,F,14,1-3,0-0,0-0,0,3,3,2,1,0,0,2,+8,2
400899557,wsh,andrew-nicholson,F,5,0-0,0-0,0-0,0,2,2,1,0,1,0,0,-3,0
400899557,wsh,kelly-oubre-jr,SF,3,0-0,0-0,0-0,0,2,2,0,0,0,0,1,+4,0
400899557,wsh,trey-burke,PG,17,7-9,3-4,1-2,1,0,1,2,0,0,0,3,+9,18
400899557,wsh,marcus-thornton,SG,34,5-13,2-5,4-4,2,2,4,4,3,0,1,3,+9,16
400899557,wsh,tomas-satoransky,SG,32,2-6,0-1,0-0,2,2,4,4,0,0,0,2,-1,4
400899557,wsh,sheldon-mac,G,3,1-2,0-1,0-0,0,0,0,1,0,0,0,0,+4,2
400899575,ny,carmelo-anthony,PF,12,5-8,1-1,1-1,0,2,2,1,0,0,1,2,-6,12
400899575,ny,kristaps-porzingis,F,23,5-15,0-2,4-4,2,4,6,1,1,2,1,4,-24,14
400899575,ny,joakim-noah,C,22,4-5,0-0,1-1,3,7,10,2,1,3,3,0,-9,9
400899575,ny,derrick-rose,PG,27,3-10,1-3,4-4,0,4,4,6,0,0,7,4,-10,11
400899575,ny,courtney-lee,G,22,0-4,0-1,1-1,1,0,1,1,0,1,1,3,-18,1
400899575,ny,lance-thomas,F,20,3-7,1-3,0-0,1,4,5,1,1,1,1,1,-4,7
400899575,ny,mindaugas-kuzminskas,F,16,2-5,0-1,1-2,1,1,2,2,0,0,2,0,-1,5
400899575,ny,kyle-oquinn,C,3,1-3,0-0,0-0,1,2,3,0,0,0,0,1,-1,2
400899575,ny,willy-hernangomez,C,24,4-13,0-0,0-0,6,6,12,3,2,1,5,5,-24,8
400899575,ny,sasha-vujacic,SG,9,0-3,0-2,0-0,0,1,1,0,0,0,0,1,-8,0
400899575,ny,justin-holiday,SG,26,4-11,2-5,0-0,4,1,5,0,1,2,1,2,-7,10
400899575,ny,brandon-jennings,G,27,1-7,1-4,3-4,2,4,6,2,0,0,3,3,-21,6
400899575,ny,ron-baker,G,8,1-3,0-1,0-0,0,0,0,0,1,1,0,0,-7,2
400899575,bos,amir-johnson,F,21,0-1,0-0,2-2,2,1,3,1,1,0,2,2,+21,2
400899575,bos,kelly-olynyk,F,30,6-11,3-5,4-4,2,5,7,3,2,0,3,3,+25,19
400899575,bos,avery-bradley,PG,32,5-17,1-4,4-4,3,7,10,2,3,0,2,2,+6,15
400899575,bos,isaiah-thomas,PG,28,9-17,3-5,8-8,2,1,3,4,1,0,2,1,+16,29
400899575,bos,marcus-smart,PG,34,5-13,2-7,0-0,1,5,6,10,3,0,1,1,+23,12
400899575,bos,jonas-jerebko,F,21,2-4,0-1,1-2,3,2,5,1,1,1,0,1,-6,5
400899575,bos,jordan-mickey,F,3,1-2,0-0,0-0,2,1,3,0,0,0,0,0,+1,2
400899575,bos,tyler-zeller,C,21,3-6,0-0,5-7,1,3,4,0,2,1,3,4,+15,11
400899575,bos,terry-rozier,PG,27,1-8,1-1,7-8,2,3,5,1,2,0,0,2,+28,10
400899575,bos,jaylen-brown,SG,17,3-9,1-3,3-8,0,4,4,0,0,1,0,2,+9,10
400899575,bos,gerald-green,G,3,0-1,0-0,0-0,1,0,1,1,0,0,2,0,+1,0
400899575,bos,james-young,G,3,0-1,0-1,0-0,0,2,2,0,1,0,0,0,+1,0
400899580,bos,amir-johnson,F,31,4-8,0-1,6-6,5,4,9,3,0,1,3,4,-1,14
400899580,bos,kelly-olynyk,F,28,6-13,2-6,2-4,2,4,6,4,0,1,3,5,-6,16
400899580,bos,avery-bradley,PG,36,5-11,1-4,2-2,1,7,8,5,2,1,4,3,+0,13
400899580,bos,isaiah-thomas,PG,29,4-13,1-2,14-15,0,0,0,5,1,0,2,4,-7,23
400899580,bos,marcus-smart,PG,34,4-11,0-2,1-2,1,1,2,2,1,0,0,4,+5,9
400899580,bos,jonas-jerebko,F,21,0-4,0-2,0-0,0,5,5,0,0,2,1,1,+12,0
400899580,bos,tyler-zeller,C,16,3-6,0-0,1-2,4,2,6,0,0,1,0,0,+7,7
400899580,bos,terry-rozier,PG,22,4-7,2-4,1-2,0,6,6,1,1,1,0,0,+14,11
400899580,bos,jaylen-brown,SG,7,0-1,0-1,0-0,0,2,2,1,0,0,0,0,-1,0
400899580,bos,james-young,G,16,5-6,2-3,0-0,2,1,3,1,2,0,0,0,+7,12
400899580,ind,thaddeus-young,PF,24,5-8,0-2,0-2,4,4,8,3,2,1,1,2,+6,10
400899580,ind,myles-turner,PF,30,6-8,0-1,5-5,2,6,8,1,4,3,4,2,+0,17
400899580,ind,jeff-teague,PG,35,4-15,1-4,11-12,1,2,3,4,0,0,2,6,+3,20
400899580,ind,monta-ellis,SG,34,5-10,1-3,4-7,0,4,4,4,1,1,3,4,-1,15
400899580,ind,cj-miles,SG,32,3-10,2-7,0-0,0,3,3,0,1,2,1,5,+3,8
400899580,ind,lavoy-allen,F,26,1-6,0-0,0-0,3,1,4,1,1,0,0,0,-12,2
400899580,ind,glenn-robinson-iii,SF,26,4-11,0-4,0-0,1,5,6,2,0,2,0,0,-9,8
400899580,ind,al-jefferson,C,17,5-9,0-0,0-0,0,3,3,0,0,0,1,0,-6,10
400899580,ind,aaron-brooks,G,15,3-8,2-5,1-2,0,1,1,2,0,0,1,3,-12,9
400899580,ind,joe-young,G,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-2,0
400899598,bos,amir-johnson,F,27,3-7,1-3,2-2,2,3,5,4,0,0,0,6,-2,9
400899598,bos,kelly-olynyk,F,35,1-8,1-7,2-2,0,8,8,1,0,0,2,6,+10,5
400899598,bos,avery-bradley,PG,34,7-17,3-8,2-2,1,9,10,1,0,0,2,4,+2,19
400899598,bos,isaiah-thomas,PG,36,13-29,3-10,8-10,0,3,3,7,2,0,1,3,+13,37
400899598,bos,marcus-smart,PG,37,6-12,3-6,0-0,2,4,6,3,4,0,2,1,-3,15
400899598,bos,jonas-jerebko,F,19,2-6,0-3,0-0,0,2,2,0,0,0,0,2,-1,4
400899598,bos,jordan-mickey,F,9,0-2,0-0,1-2,1,3,4,1,1,0,2,2,-5,1
400899598,bos,tyler-zeller,C,5,0-2,0-0,0-0,0,0,0,1,0,0,0,0,-5,0
400899598,bos,terry-rozier,PG,13,3-7,1-4,0-0,1,1,2,0,0,0,0,2,-9,7
400899598,bos,jaylen-brown,SG,17,3-5,0-0,2-2,4,0,4,1,2,0,1,1,-2,8
400899598,bos,james-young,G,6,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
400899598,no,anthony-davis,PF,38,7-22,0-1,11-13,1,15,16,0,4,2,7,2,+0,25
400899598,no,dante-cunningham,F,23,2-4,1-3,0-0,0,1,1,0,0,0,1,1,-9,5
400899598,no,omer-asik,C,12,2-2,0-0,0-0,1,3,4,0,0,0,0,0,-2,4
400899598,no,tim-frazier,PG,30,2-5,0-2,6-8,1,2,3,6,1,0,3,0,-4,10
400899598,no,buddy-hield,SG,21,2-7,1-4,0-0,0,2,2,3,0,0,0,2,-3,5
400899598,no,terrence-jones,PF,30,7-12,0-1,1-3,3,7,10,1,1,2,0,2,+5,15
400899598,no,solomon-hill,SF,32,2-5,1-4,4-4,1,6,7,1,1,0,2,5,+7,9
400899598,no,alexis-ajinca,C,6,2-4,0-0,0-0,1,1,2,1,0,0,1,1,+3,4
400899598,no,langston-galloway,SG,32,8-14,3-5,2-2,0,1,1,3,2,0,2,3,+2,21
400899598,no,archie-goodwin,SG,15,1-4,0-1,6-6,0,0,0,1,0,0,0,1,+6,8
400899611,dal,harrison-barnes,SF,41,12-24,0-1,4-5,0,2,2,1,2,0,2,5,-10,28
400899611,dal,dorian-finney-smith,SF,16,2-5,1-2,0-0,2,1,3,0,0,0,0,1,-3,5
400899611,dal,andrew-bogut,C,25,3-7,0-0,0-0,1,6,7,4,1,1,1,6,-5,6
400899611,dal,deron-williams,PG,10,0-3,0-2,0-0,0,0,0,0,0,0,0,1,-10,0
400899611,dal,wesley-matthews,SG,38,7-15,6-13,2-3,0,3,3,0,2,0,1,1,-10,22
400899611,dal,justin-anderson,F,21,2-3,0-0,0-0,1,2,3,1,1,1,1,1,-4,4
400899611,dal,nicolas-brussino,SF,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+2,0
400899611,dal,dwight-powell,C,29,1-8,0-1,1-2,1,7,8,0,2,1,1,3,-1,3
400899611,dal,seth-curry,SG,32,3-7,0-1,0-0,0,4,4,4,0,0,2,1,+5,6
400899611,dal,jj-barea,G,28,4-11,1-3,0-0,0,2,2,6,1,0,1,0,+1,9
400899611,bos,amir-johnson,F,29,3-4,0-0,2-2,3,3,6,4,2,0,1,2,+3,8
400899611,bos,kelly-olynyk,F,29,5-8,0-1,0-0,0,4,4,0,0,0,2,3,+4,10
400899611,bos,avery-bradley,PG,34,8-19,2-6,0-1,2,11,13,1,0,0,3,1,+11,18
400899611,bos,isaiah-thomas,PG,33,7-18,3-5,13-16,2,2,4,6,0,0,5,2,+10,30
400899611,bos,marcus-smart,PG,36,1-6,0-3,2-4,1,6,7,4,2,1,2,3,+9,4
400899611,bos,jonas-jerebko,F,24,2-3,1-2,0-0,1,6,7,0,0,0,0,1,+9,5
400899611,bos,tyler-zeller,C,8,2-6,0-0,0-0,2,2,4,0,0,0,0,0,+0,4
400899611,bos,terry-rozier,PG,22,2-4,1-1,0-0,0,3,3,0,0,2,3,2,-7,5
400899611,bos,jaylen-brown,SG,12,2-3,0-0,0-0,1,2,3,0,1,0,3,2,-2,4
400899611,bos,gerald-green,G,7,1-4,0-2,0-0,1,1,2,3,1,0,0,1,-4,2
400899611,bos,james-young,G,7,0-1,0-1,0-0,0,0,0,0,0,0,0,0,+2,0
400899629,gs,draymond-green,PF,35,3-11,2-6,3-4,1,7,8,8,1,2,1,3,+14,11
400899629,gs,kevin-durant,SF,33,10-13,1-2,2-4,1,9,10,7,2,1,2,1,+32,23
400899629,gs,zaza-pachulia,C,21,2-5,0-0,0-0,4,9,13,3,2,0,1,1,+19,4
400899629,gs,stephen-curry,PG,36,7-20,2-10,0-0,0,3,3,8,4,1,2,4,+19,16
400899629,gs,klay-thompson,SG,31,12-21,3-6,1-1,1,3,4,3,0,0,2,2,+28,28
400899629,gs,david-west,F,13,2-5,0-0,0-0,0,2,2,0,0,1,1,2,+1,4
400899629,gs,james-michael-mcadoo,SF,8,1-1,0-0,0-0,0,0,0,0,0,0,0,0,-8,2
400899629,gs,patrick-mccaw,SF,16,1-3,0-2,0-0,0,1,1,0,0,0,1,2,-14,2
400899629,gs,andre-iguodala,SG,22,4-7,0-1,0-1,1,5,6,2,0,0,0,1,-1,8
400899629,gs,shaun-livingston,G,18,1-2,0-0,1-2,0,2,2,2,1,2,1,3,-12,3
400899629,gs,ian-clark,G,7,1-2,1-1,0-0,1,0,1,0,0,0,0,1,+2,3
400899629,bos,amir-johnson,F,16,3-5,0-0,0-0,1,1,2,1,0,1,2,0,-9,6
400899629,bos,kelly-olynyk,F,17,0-5,0-2,0-0,1,2,3,2,0,0,0,1,-20,0
400899629,bos,avery-bradley,PG,35,7-15,2-4,1-2,1,9,10,2,2,1,3,2,-22,17
400899629,bos,isaiah-thomas,PG,28,4-12,1-6,9-9,0,2,2,4,0,0,1,1,-20,18
400899629,bos,marcus-smart,PG,25,4-10,2-4,0-0,0,0,0,1,2,0,2,0,-21,10
400899629,bos,jonas-jerebko,F,15,1-1,0-0,0-0,0,2,2,1,2,0,2,2,-7,2
400899629,bos,jordan-mickey,F,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-11,0
400899629,bos,tyler-zeller,C,23,2-6,0-0,1-2,3,4,7,2,0,0,2,1,+11,5
400899629,bos,terry-rozier,PG,26,3-5,2-3,3-4,1,6,7,5,0,0,1,1,+2,11
400899629,bos,jaylen-brown,SG,23,4-9,2-6,1-2,0,1,1,0,0,1,0,3,+8,11
