id,team,player,pos,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
401070711,bos,al-horford,C,24,3-7,2-3,0-2,2,8,10,3,1,1,2,4,+1,8
401070711,bos,aron-baynes,C,12,3-5,1-2,3-3,3,2,5,0,0,0,0,1,+15,10
401070711,bos,kyrie-irving,PG,32,5-16,0-3,6-7,0,1,1,5,2,0,2,3,-13,16
401070711,bos,jaylen-brown,SG,38,2-9,0-2,3-3,2,3,5,2,1,0,2,3,+1,7
401070711,bos,semi-ojeleye,PF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+1,0
401070711,bos,marcus-morris-sr,F,26,4-12,2-5,6-6,0,6,6,2,0,0,1,2,-17,16
401070711,bos,guerschon-yabusele,F,6,1-1,0-0,0-0,0,0,0,0,0,0,0,1,+1,2
401070711,bos,daniel-theis,C,14,1-4,0-1,0-0,1,0,1,2,0,1,0,3,-5,2
401070711,bos,marcus-smart,PG,28,2-5,0-2,4-6,2,2,4,5,2,0,3,4,+7,8
401070711,bos,terry-rozier,PG,23,4-8,2-4,0-0,0,1,1,2,0,0,1,3,+0,10
401070711,ny,lance-thomas,F,17,1-4,1-3,3-4,1,3,4,0,0,1,3,1,-8,6
401070711,ny,enes-kanter,C,31,8-15,1-2,0-0,5,10,15,2,2,0,3,6,-6,17
401070711,ny,trey-burke,PG,30,5-12,0-4,1-3,0,3,3,9,2,0,1,2,+3,11
401070711,ny,frank-ntilikina,PG,19,2-7,1-5,0-0,0,1,1,1,1,0,2,4,-22,5
401070711,ny,tim-hardaway-jr,SG,37,8-21,5-11,3-3,0,3,3,3,1,0,3,4,-2,24
401070711,ny,mario-hezonja,F,10,1-5,0-2,0-0,0,2,2,0,0,0,0,0,+5,2
401070711,ny,noah-vonleh,F,22,2-3,0-0,3-6,3,10,13,3,0,0,1,2,+7,7
401070711,ny,kevin-knox-ii,SF,4,0-1,0-0,1-2,0,0,0,0,0,0,0,0,+0,1
401070711,ny,mitchell-robinson,C,9,0-1,0-0,1-2,1,1,2,0,0,0,0,1,+4,1
401070711,ny,damyean-dotson,SG,22,4-8,2-5,0-0,0,2,2,2,2,0,0,2,+7,10
401070711,ny,ron-baker,G,12,1-1,0-0,0-0,0,0,0,2,0,0,0,2,-2,2
401070711,ny,allonzo-trier,G,25,4-9,2-3,5-7,1,0,1,1,0,0,3,1,+4,15
401070721,orl,aaron-gordon,PF,39,5-11,2-5,1-2,0,3,3,3,0,0,2,2,-7,13
401070721,orl,jonathan-isaac,PF,26,8-12,2-4,0-0,4,8,12,0,1,0,0,1,+7,18
401070721,orl,nikola-vucevic,C,33,11-18,1-2,1-2,3,9,12,1,3,0,0,1,+10,24
401070721,orl,dj-augustin,PG,30,3-13,3-7,1-2,0,3,3,10,0,0,2,1,+12,10
401070721,orl,evan-fournier,SG,33,5-13,2-5,2-2,0,6,6,10,0,0,0,2,+10,14
401070721,orl,mo-bamba,C,19,0-3,0-2,0-0,0,5,5,1,1,2,0,1,+0,0
401070721,orl,terrence-ross,SG,19,3-8,0-5,0-0,0,1,1,0,1,0,1,2,+0,6
401070721,orl,jerian-grant,G,18,2-6,0-1,0-0,1,2,3,2,0,0,2,2,-9,4
401070721,orl,jonathon-simmons,G,24,1-9,0-4,2-2,0,4,4,1,0,0,2,3,-8,4
401070721,bos,jayson-tatum,PF,34,3-12,0-5,1-2,2,8,10,4,0,0,0,2,+2,7
401070721,bos,gordon-hayward,SF,25,4-8,3-5,0-0,0,4,4,3,1,0,2,3,-1,11
401070721,bos,al-horford,C,32,5-13,1-7,4-4,1,5,6,4,0,1,0,0,-12,15
401070721,bos,kyrie-irving,PG,34,10-19,2-8,0-0,1,7,8,5,2,1,4,1,-8,22
401070721,bos,jaylen-brown,SG,31,2-9,1-4,0-0,0,5,5,3,0,1,1,3,-15,5
401070721,bos,semi-ojeleye,PF,7,1-2,0-1,0-0,1,0,1,0,0,0,0,0,+5,2
401070721,bos,marcus-morris-sr,F,20,3-5,0-0,1-2,0,7,7,0,0,0,1,2,-8,7
401070721,bos,guerschon-yabusele,F,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,+2,0
401070721,bos,daniel-theis,C,15,3-5,0-0,1-1,2,4,6,1,0,0,2,3,+6,7
401070721,bos,robert-williams-iii,IC,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
401070721,bos,marcus-smart,PG,19,4-8,1-4,0-0,2,0,2,0,3,0,2,1,+5,9
401070721,bos,terry-rozier,PG,15,2-9,1-5,0-0,0,2,2,1,0,0,0,0,+9,5
401070746,bos,jayson-tatum,PF,34,8-18,1-3,7-7,1,5,6,1,1,0,2,4,+14,24
401070746,bos,gordon-hayward,SF,24,1-5,1-4,2-4,0,7,7,1,0,0,2,3,-13,5
401070746,bos,al-horford,C,31,7-16,3-5,2-2,3,6,9,2,1,1,1,4,+2,19
401070746,bos,kyrie-irving,PG,34,6-13,2-6,1-4,1,4,5,5,0,0,3,3,+2,15
401070746,bos,jaylen-brown,SG,24,1-8,0-2,4-6,3,0,3,2,1,0,1,2,-11,6
401070746,bos,semi-ojeleye,PF,8,0-2,0-1,1-2,1,0,1,0,0,0,0,2,+5,1
401070746,bos,marcus-morris-sr,F,30,5-10,4-5,7-8,0,10,10,1,0,0,2,4,+16,21
401070746,bos,daniel-theis,C,9,2-5,0-1,0-0,1,0,1,0,0,0,0,2,-1,4
401070746,bos,marcus-smart,PG,21,1-4,0-3,0-0,0,0,0,3,0,0,0,2,+13,2
401070746,bos,terry-rozier,PG,25,2-5,0-2,0-0,0,3,3,4,4,0,0,1,+3,4
401070746,okc,jerami-grant,PF,31,4-10,1-3,1-1,2,4,6,1,2,1,2,2,-5,10
401070746,okc,terrance-ferguson,SF,14,1-1,0-0,0-0,2,0,2,0,0,0,1,1,+6,2
401070746,okc,steven-adams,C,33,5-10,0-0,2-6,3,3,6,2,0,1,1,1,-2,12
401070746,okc,russell-westbrook,PG,32,5-20,0-5,3-5,1,14,15,8,0,0,5,5,-5,13
401070746,okc,paul-george,SG,36,7-22,2-10,6-8,2,6,8,1,1,0,3,5,-16,22
401070746,okc,patrick-patterson,PF,17,3-5,1-2,0-0,2,5,7,0,0,0,1,3,-1,7
401070746,okc,nerlens-noel,C,15,3-4,0-0,1-2,2,2,4,0,0,1,0,3,-4,7
401070746,okc,dennis-schroder,PG,24,4-10,1-3,1-2,0,3,3,6,1,0,2,4,-12,10
401070746,okc,hamidou-diallo,SG,20,3-7,0-0,0-0,2,3,5,0,1,3,1,1,+3,6
401070746,okc,alex-abrines,G,19,2-5,2-5,0-1,0,1,1,1,0,0,0,2,+6,6
401070755,bos,jayson-tatum,PF,28,2-9,1-2,1-2,0,3,3,3,0,1,0,1,+5,6
401070755,bos,gordon-hayward,SF,24,6-11,2-5,1-3,0,5,5,1,1,0,3,3,+18,15
401070755,bos,al-horford,C,21,2-8,0-5,0-0,1,3,4,1,1,1,1,3,+3,4
401070755,bos,kyrie-irving,PG,23,1-5,1-1,0-0,0,7,7,5,1,1,2,1,+13,3
401070755,bos,jaylen-brown,SG,25,6-13,3-7,4-6,0,2,2,1,1,1,2,4,+24,19
401070755,bos,semi-ojeleye,PF,5,0-2,0-1,0-2,0,0,0,0,0,0,0,1,-9,0
401070755,bos,marcus-morris-sr,F,25,7-12,3-6,1-1,1,7,8,1,0,0,1,3,+15,18
401070755,bos,guerschon-yabusele,F,5,1-2,0-0,0-0,1,2,3,0,0,0,0,0,-9,2
401070755,bos,daniel-theis,C,19,7-9,2-3,1-2,3,5,8,1,0,0,2,4,+20,17
401070755,bos,robert-williams-iii,IC,8,1-1,0-0,0-0,2,0,2,1,0,3,0,1,-3,2
401070755,bos,brad-wanamaker,PG,5,1-3,0-1,2-2,0,0,0,0,0,0,1,0,-9,4
401070755,bos,marcus-smart,PG,23,1-3,0-0,3-3,0,4,4,9,0,1,1,3,+17,5
401070755,bos,terry-rozier,PG,27,4-8,2-3,4-4,0,8,8,2,0,0,0,2,+15,14
401070755,det,blake-griffin,PF,30,2-13,0-4,3-4,0,6,6,3,0,0,3,1,-14,7
401070755,det,reggie-bullock,SF,26,2-9,1-5,1-2,0,5,5,1,0,0,0,3,-14,6
401070755,det,stanley-johnson,SF,27,6-11,3-8,1-1,0,3,3,2,1,0,3,0,-6,16
401070755,det,andre-drummond,C,29,8-12,0-0,2-4,2,6,8,1,0,2,3,4,-17,18
401070755,det,reggie-jackson,PG,27,3-11,1-6,1-1,0,4,4,4,0,0,0,3,-25,8
401070755,det,jon-leuer,F,6,1-1,0-0,2-2,0,1,1,0,0,0,0,0,+3,4
401070755,det,glenn-robinson-iii,SF,9,1-5,0-1,0-0,1,1,2,0,0,0,0,0,+5,2
401070755,det,zaza-pachulia,C,12,0-0,0-0,2-2,1,4,5,0,0,0,1,1,-6,2
401070755,det,henry-ellenson,C,8,2-5,1-2,2-2,0,3,3,0,0,0,0,1,+3,7
401070755,det,ish-smith,PG,26,4-9,0-2,0-0,0,4,4,2,0,0,0,3,-24,8
401070755,det,langston-galloway,SG,17,1-6,0-5,0-0,0,3,3,0,1,1,0,3,-18,2
401070755,det,bruce-brown,SG,12,2-5,0-2,2-2,1,1,2,1,2,0,1,3,+5,6
401070755,det,jose-calderon,G,10,1-2,1-2,0-0,1,0,1,2,0,0,0,2,+8,3
401070780,det,blake-griffin,PF,34,8-17,0-4,8-8,0,15,15,3,0,1,5,5,-13,24
401070780,det,reggie-bullock,SF,33,5-11,3-7,3-3,0,3,3,1,0,0,1,1,+0,16
401070780,det,stanley-johnson,SF,35,4-9,1-5,0-0,1,4,5,4,0,0,6,5,+9,9
401070780,det,andre-drummond,C,31,8-17,0-0,1-4,4,8,12,2,2,1,0,4,+1,17
401070780,det,reggie-jackson,PG,27,2-9,1-5,3-3,0,2,2,2,0,0,3,2,-10,8
401070780,det,glenn-robinson-iii,SF,11,0-1,0-0,1-2,1,2,3,0,0,0,0,2,-5,1
401070780,det,zaza-pachulia,C,17,1-3,0-0,3-3,3,1,4,3,1,0,0,2,-4,5
401070780,det,ish-smith,PG,28,4-12,3-6,2-2,1,3,4,2,1,0,2,2,+3,13
401070780,det,bruce-brown,SG,13,4-7,0-2,2-2,1,1,2,0,1,1,0,3,+1,10
401070780,det,jose-calderon,G,12,1-2,0-1,0-0,0,0,0,0,1,0,0,2,+3,2
401070780,bos,jayson-tatum,PF,30,4-12,1-4,7-8,1,5,6,3,0,0,1,3,+10,16
401070780,bos,gordon-hayward,SF,26,3-10,0-2,0-0,1,3,4,3,0,0,1,0,-1,6
401070780,bos,al-horford,C,33,5-9,0-3,1-2,2,3,5,4,1,1,3,4,+2,11
401070780,bos,kyrie-irving,PG,33,10-16,4-7,7-8,1,4,5,5,1,0,2,0,+1,31
401070780,bos,jaylen-brown,SG,32,6-13,1-4,1-2,1,4,5,3,1,1,0,2,+1,14
401070780,bos,marcus-morris-sr,F,31,5-11,2-4,3-4,1,8,9,2,1,0,4,4,+0,15
401070780,bos,guerschon-yabusele,F,3,0-2,0-2,0-0,1,1,2,0,0,1,0,0,-6,0
401070780,bos,aron-baynes,C,12,3-5,1-2,2-2,0,5,5,1,0,0,0,4,+9,9
401070780,bos,robert-williams-iii,IC,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-7,0
401070780,bos,marcus-smart,PG,19,0-2,0-2,3-4,0,4,4,2,2,0,2,3,+1,3
401070780,bos,terry-rozier,PG,19,1-4,0-1,1-2,0,1,1,2,2,1,1,0,+5,3
401070796,mil,giannis-antetokounmpo,PF,36,13-22,0-1,7-11,2,9,11,2,3,0,4,2,-4,33
401070796,mil,khris-middleton,SF,34,6-18,3-10,1-1,1,3,4,5,2,0,3,2,-11,16
401070796,mil,brook-lopez,C,23,1-4,0-3,0-0,0,5,5,0,1,2,2,1,-5,2
401070796,mil,eric-bledsoe,PG,33,3-9,1-2,6-9,0,1,1,7,1,0,2,4,-12,13
401070796,mil,malcolm-brogdon,PG,29,6-10,2-3,2-2,3,3,6,2,0,1,2,2,-2,16
401070796,mil,ersan-ilyasova,F,26,3-6,0-1,2-2,2,3,5,0,1,0,0,3,-4,8
401070796,mil,john-henson,F,10,2-4,1-2,1-2,0,3,3,0,0,0,0,0,-4,6
401070796,mil,tony-snell,SG,15,3-4,1-2,2-2,0,2,2,0,0,0,1,3,+4,9
401070796,mil,pat-connaughton,SG,9,1-2,0-1,0-0,0,3,3,2,0,0,0,1,+2,2
401070796,mil,donte-divincenzo,SG,24,3-6,1-4,1-1,0,5,5,2,0,0,0,2,+16,8
401070796,bos,semi-ojeleye,PF,22,4-6,2-4,0-0,0,5,5,0,2,0,0,4,+9,10
401070796,bos,jayson-tatum,PF,32,4-9,2-3,2-2,1,5,6,4,0,0,2,4,+14,12
401070796,bos,gordon-hayward,SF,27,6-11,3-5,3-3,2,2,4,5,0,1,1,1,+4,18
401070796,bos,al-horford,C,32,6-15,4-11,2-2,1,4,5,8,0,1,3,0,+11,18
401070796,bos,kyrie-irving,PG,33,10-20,6-12,2-2,1,2,3,7,1,2,2,2,+12,28
401070796,bos,marcus-morris-sr,F,24,6-11,5-8,0-0,2,3,5,1,1,1,2,3,-8,17
401070796,bos,aron-baynes,C,16,1-5,1-5,2-4,0,3,3,2,0,0,0,1,-4,5
401070796,bos,robert-williams-iii,IC,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
401070796,bos,marcus-smart,PG,28,1-4,0-3,0-0,1,3,4,0,1,1,1,4,-6,2
401070796,bos,terry-rozier,PG,26,3-11,1-4,0-0,0,7,7,3,0,2,1,4,-12,7
401070808,bos,jayson-tatum,PF,33,5-11,4-8,0-0,1,6,7,3,0,1,3,1,+8,14
401070808,bos,gordon-hayward,SF,26,2-10,0-5,0-0,2,5,7,3,1,2,1,3,-9,4
401070808,bos,al-horford,C,29,6-13,1-4,1-2,3,2,5,1,1,1,0,1,-4,14
401070808,bos,kyrie-irving,PG,27,6-12,4-7,2-2,0,6,6,3,0,1,3,3,+8,18
401070808,bos,jaylen-brown,SG,31,5-14,1-5,1-2,2,5,7,0,0,2,2,1,-12,12
401070808,bos,marcus-morris-sr,F,33,9-13,4-6,1-1,2,4,6,1,1,1,2,3,-2,23
401070808,bos,aron-baynes,C,19,2-3,2-3,0-0,0,1,1,0,0,0,0,4,+3,6
401070808,bos,marcus-smart,PG,23,1-7,1-4,0-0,0,0,0,9,3,0,2,4,+12,3
401070808,bos,terry-rozier,PG,19,2-5,2-4,1-2,0,6,6,3,0,0,1,0,-9,7
401070808,ind,thaddeus-young,PF,29,2-11,0-2,0-2,2,5,7,5,1,0,0,1,+7,4
401070808,ind,myles-turner,PF,28,4-7,0-0,4-4,1,5,6,0,0,1,2,2,-7,12
401070808,ind,bojan-bogdanovic,SF,23,6-11,2-5,2-5,0,3,3,1,3,0,2,1,+8,16
401070808,ind,victor-oladipo,SG,37,6-18,4-13,8-8,1,11,12,3,3,0,5,1,-3,24
401070808,ind,darren-collison,G,26,4-7,1-2,0-0,1,1,2,4,1,0,1,1,+1,9
401070808,ind,domantas-sabonis,PF,27,5-8,0-0,2-2,2,7,9,5,0,0,1,5,-2,12
401070808,ind,tj-leaf,F,11,3-5,1-1,0-0,1,2,3,0,0,0,0,1,+4,7
401070808,ind,doug-mcdermott,SF,11,0-2,0-1,0-0,0,2,2,0,1,0,0,1,+4,0
401070808,ind,cory-joseph,PG,25,0-5,0-2,1-2,0,1,1,2,0,0,0,2,-4,1
401070808,ind,tyreke-evans,G,22,6-12,3-6,2-2,0,0,0,3,1,1,2,1,-3,17
401070826,bos,jayson-tatum,PF,35,5-14,1-4,4-4,1,1,2,4,1,2,2,2,-4,15
401070826,bos,gordon-hayward,SF,26,3-7,0-2,2-2,1,8,9,2,0,0,1,2,+4,8
401070826,bos,al-horford,C,33,6-9,0-2,0-1,0,4,4,6,1,0,0,1,+5,12
401070826,bos,kyrie-irving,PG,34,13-17,4-6,1-1,2,3,5,5,3,1,2,3,+2,31
401070826,bos,jaylen-brown,SG,29,7-14,1-4,0-0,1,3,4,0,1,0,0,1,+8,15
401070826,bos,semi-ojeleye,PF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-8,0
401070826,bos,marcus-morris-sr,F,20,3-9,0-4,0-0,0,6,6,1,0,0,4,2,-18,6
401070826,bos,aron-baynes,C,11,1-2,0-1,0-0,0,2,2,1,0,1,0,3,-7,2
401070826,bos,robert-williams-iii,IC,2,1-1,0-0,1-2,1,1,2,0,0,0,0,3,+1,3
401070826,bos,marcus-smart,PG,25,3-5,1-3,2-2,1,2,3,3,2,4,2,2,-10,9
401070826,bos,terry-rozier,PG,22,2-9,2-5,0-0,0,3,3,0,1,1,1,2,-13,6
401070826,den,paul-millsap,PF,28,3-9,1-2,3-4,3,5,8,2,0,1,1,1,-1,10
401070826,den,torrey-craig,SF,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-8,0
401070826,den,nikola-jokic,C,27,2-3,0-0,4-6,2,8,10,8,0,0,3,4,-4,8
401070826,den,jamal-murray,PG,38,19-30,5-11,5-5,1,4,5,4,0,0,5,1,-4,48
401070826,den,gary-harris,SG,37,4-13,1-4,4-4,2,3,5,3,3,0,0,3,+8,13
401070826,den,trey-lyles,PF,23,4-10,3-7,2-2,0,3,3,2,0,2,1,1,+9,13
401070826,den,juancho-hernangomez,PF,24,3-6,2-4,0-0,3,2,5,1,0,1,0,1,+1,8
401070826,den,mason-plumlee,C,17,1-4,0-0,0-4,4,3,7,1,1,0,1,1,+12,2
401070826,den,monte-morris,PG,20,3-5,0-1,2-3,0,1,1,4,1,0,0,0,+14,8
401070826,den,malik-beasley,SG,22,2-9,1-5,0-0,0,3,3,0,0,0,2,2,+13,5
401070845,bos,jayson-tatum,PF,30,1-7,0-1,2-2,4,4,8,2,1,0,1,2,+15,4
401070845,bos,gordon-hayward,SF,25,3-8,2-5,0-0,0,4,4,2,0,0,0,1,+0,8
401070845,bos,al-horford,C,33,3-7,1-2,0-1,2,4,6,3,0,4,2,0,+14,7
401070845,bos,kyrie-irving,PG,43,13-28,6-13,7-7,2,5,7,6,3,1,3,5,+7,39
401070845,bos,jaylen-brown,SG,39,6-13,1-3,4-6,1,5,6,1,0,0,2,2,+8,17
401070845,bos,semi-ojeleye,PF,7,1-2,0-1,1-1,0,1,1,0,0,1,0,0,+2,3
401070845,bos,marcus-morris-sr,F,28,7-13,2-5,1-2,1,7,8,3,0,0,2,3,+9,17
401070845,bos,guerschon-yabusele,F,5,0-1,0-0,0-0,1,1,2,1,0,0,1,1,-1,0
401070845,bos,aron-baynes,C,8,1-6,0-1,2-2,4,0,4,0,0,0,1,0,-11,4
401070845,bos,marcus-smart,PG,27,1-4,1-3,4-6,0,4,4,2,2,0,3,3,-2,7
401070845,bos,terry-rozier,PG,21,3-8,1-3,3-4,2,4,6,1,0,0,1,1,-6,10
401070845,phx,isaiah-canaan,F,42,3-14,1-8,0-0,0,5,5,6,2,0,1,4,-1,7
401070845,phx,trevor-ariza,SF,42,3-7,3-7,2-2,0,9,9,6,0,1,1,2,-6,11
401070845,phx,tj-warren,SF,42,9-17,3-4,8-8,1,6,7,1,1,1,0,2,+1,29
401070845,phx,deandre-ayton,C,38,6-10,0-0,2-4,2,8,10,1,0,1,2,1,-11,14
401070845,phx,devin-booker,SG,43,15-30,4-13,4-5,0,3,3,9,3,0,6,3,-2,38
401070845,phx,isaiah-canaan,G,42,3-14,1-8,0-0,0,5,5,6,2,0,1,4,-9,7
401070845,phx,ryan-anderson,PF,15,0-1,0-1,0-0,0,2,2,1,1,0,0,3,-9,0
401070845,phx,richaun-holmes,PF,15,1-3,0-0,0-0,1,2,3,0,1,1,2,4,+4,2
401070845,phx,mikal-bridges,SF,13,1-5,0-1,0-0,0,0,0,0,2,0,0,0,-3,2
401070845,phx,josh-jackson,SF,5,1-1,0-0,0-0,0,2,2,0,0,2,2,2,+0,2
401070845,phx,elie-okobo,G,11,2-5,0-1,0-0,0,1,1,1,0,0,1,2,+0,4
401070853,bos,jayson-tatum,PF,36,7-14,2-4,5-6,1,2,3,4,5,0,1,4,+0,21
401070853,bos,gordon-hayward,SF,26,3-9,1-5,6-6,0,1,1,7,1,0,1,3,-8,13
401070853,bos,al-horford,C,29,6-10,1-3,0-0,0,4,4,3,1,2,2,2,-11,13
401070853,bos,terry-rozier,PG,36,7-13,5-8,3-3,1,5,6,3,0,0,0,1,-18,22
401070853,bos,jaylen-brown,SG,30,4-17,1-7,0-0,1,3,4,1,0,1,0,4,-17,9
401070853,bos,semi-ojeleye,PF,8,1-2,1-2,0-0,0,0,0,0,0,0,0,1,-6,3
401070853,bos,marcus-morris-sr,F,27,5-11,2-4,4-4,0,5,5,2,2,0,2,1,+9,16
401070853,bos,guerschon-yabusele,F,0,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-2,0
401070853,bos,aron-baynes,C,15,2-3,0-1,1-1,1,1,2,1,0,0,1,1,+3,5
401070853,bos,marcus-smart,PG,33,4-9,4-9,1-2,1,2,3,10,2,0,1,2,+10,13
401070853,utah,joe-ingles,SF,35,10-14,5-9,2-2,0,5,5,7,1,1,1,3,+23,27
401070853,utah,derrick-favors,C,22,5-5,1-1,3-5,4,2,6,1,0,0,0,3,-4,14
401070853,utah,rudy-gobert,C,36,6-8,0-0,5-5,2,13,15,2,0,2,0,3,+26,17
401070853,utah,ricky-rubio,PG,37,7-13,1-5,2-2,1,5,6,7,0,0,4,4,+22,17
401070853,utah,donovan-mitchell,SG,34,5-14,1-6,10-13,0,2,2,5,2,0,5,1,-2,21
401070853,utah,jae-crowder,SF,30,8-15,4-9,0-0,0,6,6,4,1,1,1,3,-1,20
401070853,utah,royce-oneale,SF,14,1-2,0-0,0-0,1,3,4,0,0,0,2,1,-17,2
401070853,utah,georges-niang,SF,8,0-1,0-0,0-0,0,0,0,1,0,0,1,1,-3,0
401070853,utah,dante-exum,PG,3,0-2,0-1,0-0,0,1,1,1,0,0,1,1,-4,0
401070853,utah,alec-burks,SG,21,1-3,1-3,2-3,0,0,0,1,0,0,1,1,+0,5
401070869,bos,jayson-tatum,PF,35,9-18,5-9,4-4,3,5,8,0,0,2,1,2,-7,27
401070869,bos,gordon-hayward,SF,31,3-7,1-3,0-0,1,8,9,5,1,0,1,1,-5,7
401070869,bos,al-horford,C,34,4-14,0-5,2-4,4,4,8,3,2,2,1,0,+2,10
401070869,bos,kyrie-irving,PG,32,9-24,3-10,0-0,1,1,2,6,5,0,3,3,-10,21
401070869,bos,jaylen-brown,SG,29,2-7,1-4,2-2,0,1,1,0,1,0,2,3,-10,7
401070869,bos,marcus-morris-sr,F,25,5-11,3-6,0-0,0,6,6,0,1,0,2,1,+4,13
401070869,bos,daniel-theis,C,5,0-1,0-1,0-0,0,2,2,0,0,0,1,1,+8,0
401070869,bos,aron-baynes,C,9,1-1,0-0,0-0,0,2,2,0,1,0,1,1,-16,2
401070869,bos,marcus-smart,PG,22,0-3,0-1,0-0,2,2,4,4,0,1,0,2,+1,0
